Date,Geography,Measure Type,Unit,Value
2016-02,E05000678,percent,persons,3.1
2016-02,E05000679,percent,persons,2.2
2016-02,E05000680,percent,persons,3
2016-02,E05000681,percent,persons,1.4
2016-02,E05000682,percent,persons,3
2016-02,E05000683,percent,persons,2.7
2016-02,E05000684,percent,persons,1.9
2016-02,E05000685,percent,persons,1.1
2016-02,E05000686,percent,persons,2.1
2016-02,E05000687,percent,persons,2.3
2016-02,E05000688,percent,persons,2.9
2016-02,E05000689,percent,persons,3.3
2016-02,E05000690,percent,persons,3.2
2016-02,E05000691,percent,persons,2.6
2016-02,E05000692,percent,persons,2.7
2016-02,E05000693,percent,persons,3.6
2016-02,E05000694,percent,persons,2.7
2016-02,E05000695,percent,persons,1.6
2016-02,E05000696,percent,persons,1.9
2016-02,E05000697,percent,persons,0.3
2016-02,E05000698,percent,persons,3.5
2016-02,E05000699,percent,persons,1.6
2016-02,E05000700,percent,persons,1.2
2016-02,E05000701,percent,persons,2.1
2016-02,E05000702,percent,persons,4.3
2016-02,E05000703,percent,persons,3.3
2016-02,E05000704,percent,persons,5
2016-02,E05000705,percent,persons,3.6
2016-02,E05000706,percent,persons,2.4
2016-02,E05000707,percent,persons,2
2016-02,E05000708,percent,persons,2.9
2016-02,E05000709,percent,persons,4.9
2016-02,E05000710,percent,persons,3.9
2016-02,E05000711,percent,persons,3.4
2016-02,E05000712,percent,persons,2.9
2016-02,E05000713,percent,persons,2.4
2016-02,E05000714,percent,persons,2.8
2016-02,E05000715,percent,persons,4
2016-02,E05000716,percent,persons,3
2016-02,E05000717,percent,persons,1.5
2016-02,E05000718,percent,persons,4
2016-02,E05000719,percent,persons,5.4
2016-02,E05000720,percent,persons,2.5
2016-02,E05000721,percent,persons,2.1
2016-02,E05000722,percent,persons,2.5
2016-02,E05000723,percent,persons,6.5
2016-02,E05000724,percent,persons,1.8
2016-02,E05000725,percent,persons,2.2
2016-02,E05000726,percent,persons,2.5
2016-02,E05000727,percent,persons,3.7
2016-02,E05000728,percent,persons,3.3
2016-02,E05000729,percent,persons,1.6
2016-02,E05000730,percent,persons,1.9
2016-02,E05000731,percent,persons,1
2016-02,E05000732,percent,persons,0.9
2016-02,E05000733,percent,persons,1.3
2016-02,E05000734,percent,persons,3.3
2016-02,E05000735,percent,persons,4.5
2016-02,E05000736,percent,persons,2.3
2016-02,E05000737,percent,persons,3.8
2016-02,E05000738,percent,persons,4.6
2016-02,E05000739,percent,persons,4
2016-02,E05000740,percent,persons,2
2016-02,E05000741,percent,persons,2.5
2016-02,E05000742,percent,persons,6.3
2016-02,E05000743,percent,persons,3
2016-02,E05000744,percent,persons,1.7
2016-02,E05000745,percent,persons,3.2
2016-02,E05000746,percent,persons,3.5
2016-02,E05000747,percent,persons,1.4
2016-02,E05000748,percent,persons,4.4
2016-02,E05000749,percent,persons,1.3
2016-02,E05000750,percent,persons,0.7
2016-02,E05000751,percent,persons,3.1
2016-02,E05000752,percent,persons,2.6
2016-02,E05000753,percent,persons,4
2016-02,E05000754,percent,persons,2.1
2016-02,E05000755,percent,persons,2.9
2016-02,E05000756,percent,persons,1.1
2016-02,E05000757,percent,persons,3.4
2016-02,E05000758,percent,persons,3.5
2016-02,E05000759,percent,persons,3
2016-02,E05000760,percent,persons,0.7
2016-02,E05000761,percent,persons,5.6
2016-02,E05000762,percent,persons,2
2016-02,E05000763,percent,persons,1.1
2016-02,E05000764,percent,persons,2.2
2016-02,E05000765,percent,persons,2
2016-02,E05000766,percent,persons,3.2
2016-02,E05000767,percent,persons,2
2016-02,E05000768,percent,persons,4.1
2016-02,E05000769,percent,persons,5.3
2016-02,E05000770,percent,persons,1.7
2016-02,E05000771,percent,persons,2.3
2016-02,E05000772,percent,persons,2.5
2016-02,E05000773,percent,persons,2.1
2016-02,E05000774,percent,persons,4.6
2016-02,E05000775,percent,persons,2.2
2016-02,E05000776,percent,persons,3.1
2016-02,E05000777,percent,persons,3.3
2016-02,E05000778,percent,persons,0.8
2016-02,E05000779,percent,persons,1.1
2016-02,E05000780,percent,persons,0.5
2016-02,E05000781,percent,persons,1.7
2016-02,E05000782,percent,persons,2.3
2016-02,E05000783,percent,persons,6.1
2016-02,E05000784,percent,persons,1.2
2016-02,E05000785,percent,persons,1.7
2016-02,E05000786,percent,persons,1
2016-02,E05000787,percent,persons,2.9
2016-02,E05000788,percent,persons,2.7
2016-02,E05000789,percent,persons,1.5
2016-02,E05000790,percent,persons,1.4
2016-02,E05000791,percent,persons,1.7
2016-02,E05000792,percent,persons,1.7
2016-02,E05000793,percent,persons,2.2
2016-02,E05000794,percent,persons,0.9
2016-02,E05000795,percent,persons,1.4
2016-02,E05000796,percent,persons,2.2
2016-02,E05000797,percent,persons,2.6
2016-02,E05000798,percent,persons,2.3
2016-02,E05000799,percent,persons,0.8
2016-02,E05000800,percent,persons,2.8
2016-02,E05000801,percent,persons,3.2
2016-02,E05000802,percent,persons,2.5
2016-02,E05000803,percent,persons,2
2016-02,E05000804,percent,persons,2.5
2016-02,E05000805,percent,persons,3.5
2016-02,E05000806,percent,persons,1.5
2016-02,E05000807,percent,persons,2.3
2016-02,E05000808,percent,persons,2.1
2016-02,E05000809,percent,persons,3
2016-02,E05000810,percent,persons,2.7
2016-02,E05000811,percent,persons,3.3
2016-02,E05000812,percent,persons,3.1
2016-02,E05000813,percent,persons,2
2016-02,E05000814,percent,persons,2.8
2016-02,E05000815,percent,persons,2.2
2016-02,E05000816,percent,persons,4.8
2016-02,E05000817,percent,persons,3.4
2016-02,E05000818,percent,persons,2.5
2016-02,E05000819,percent,persons,1
2016-02,E05000820,percent,persons,1
2016-02,E05000821,percent,persons,1.1
2016-02,E05000822,percent,persons,1.1
2016-02,E05000823,percent,persons,0.7
2016-02,E05000824,percent,persons,3.8
2016-02,E05000825,percent,persons,3.6
2016-02,E05000826,percent,persons,1.2
2016-02,E05000827,percent,persons,1.6
2016-02,E05000828,percent,persons,1.1
2016-02,E05000829,percent,persons,3.1
2016-02,E05000830,percent,persons,0.8
2016-02,E05000831,percent,persons,0.6
2016-02,E05000832,percent,persons,2.9
2016-02,E05000833,percent,persons,1.1
2016-02,E05000834,percent,persons,2.2
2016-02,E05000835,percent,persons,1.8
2016-02,E05000836,percent,persons,2.6
2016-02,E05000837,percent,persons,0.5
2016-02,E05000838,percent,persons,1.5
2016-02,E05000839,percent,persons,1.8
2016-02,E05000840,percent,persons,3
2016-02,E05000841,percent,persons,1.8
2016-02,E05000842,percent,persons,2
2016-02,E05000843,percent,persons,1.4
2016-02,E05000844,percent,persons,2.3
2016-02,E05000845,percent,persons,3.5
2016-02,E05000846,percent,persons,2.3
2016-02,E05000847,percent,persons,3.7
2016-02,E05000848,percent,persons,2
2016-02,E05000849,percent,persons,3.1
2016-02,E05000850,percent,persons,1.8
2016-02,E05000851,percent,persons,3.8
2016-02,E05000852,percent,persons,3.4
2016-02,E05000853,percent,persons,2.7
2016-02,E05000854,percent,persons,4.1
2016-02,E05000855,percent,persons,1
2016-02,E05000856,percent,persons,1.2
2016-02,E05000857,percent,persons,4.3
2016-02,E05000858,percent,persons,1.2
2016-02,E05000859,percent,persons,1.5
2016-02,E05000860,percent,persons,2.2
2016-02,E05000861,percent,persons,3.2
2016-02,E05000862,percent,persons,2.8
2016-02,E05000863,percent,persons,1
2016-02,E05000864,percent,persons,2.9
2016-02,E08000001,percent,persons,3
2016-02,E08000002,percent,persons,2.5
2016-02,E08000003,percent,persons,2.8
2016-02,E08000004,percent,persons,3
2016-02,E08000005,percent,persons,2.9
2016-02,E08000006,percent,persons,2.8
2016-02,E08000007,percent,persons,2
2016-02,E08000008,percent,persons,2.8
2016-02,E08000009,percent,persons,1.7
2016-02,E08000010,percent,persons,2.6
2016-02,E47000001,percent,persons,2.6
2016-03,E05000650,percent,persons,1.8
2016-03,E05000651,percent,persons,2.5
2016-03,E05000652,percent,persons,4.2
2016-03,E05000653,percent,persons,0.7
2016-03,E05000654,percent,persons,4
2016-03,E05000655,percent,persons,4.7
2016-03,E05000656,percent,persons,4.8
2016-03,E05000657,percent,persons,6.9
2016-03,E05000658,percent,persons,3.4
2016-03,E05000659,percent,persons,0.9
2016-03,E05000660,percent,persons,1.7
2016-03,E05000661,percent,persons,1.8
2016-03,E05000662,percent,persons,2.5
2016-03,E05000663,percent,persons,2.3
2016-03,E05000664,percent,persons,2.3
2016-03,E05000665,percent,persons,4.6
2016-03,E05000666,percent,persons,2.8
2016-03,E05000667,percent,persons,4.6
2016-03,E05000668,percent,persons,1.1
2016-03,E05000669,percent,persons,2.1
2016-03,E05000670,percent,persons,3.4
2016-03,E05000671,percent,persons,2
2016-03,E05000672,percent,persons,4.7
2016-03,E05000673,percent,persons,2
2016-03,E05000674,percent,persons,1.8
2016-03,E05000675,percent,persons,4.6
2016-03,E05000676,percent,persons,1.3
2016-03,E05000677,percent,persons,1.6
2016-03,E05000678,percent,persons,3.3
2016-03,E05000679,percent,persons,2.4
2016-03,E05000680,percent,persons,3
2016-03,E05000681,percent,persons,1.5
2016-03,E05000682,percent,persons,2.9
2016-03,E05000683,percent,persons,2.7
2016-03,E05000684,percent,persons,1.9
2016-03,E05000685,percent,persons,1.2
2016-03,E05000686,percent,persons,2
2016-03,E05000687,percent,persons,2.4
2016-03,E05000688,percent,persons,3.1
2016-03,E05000689,percent,persons,3.2
2016-03,E05000690,percent,persons,3.1
2016-03,E05000691,percent,persons,2.6
2016-03,E05000692,percent,persons,2.7
2016-03,E05000693,percent,persons,3.8
2016-03,E05000694,percent,persons,2.8
2016-03,E05000695,percent,persons,1.5
2016-03,E05000696,percent,persons,2
2016-03,E05000697,percent,persons,0.3
2016-03,E05000698,percent,persons,3.4
2016-03,E05000699,percent,persons,1.5
2016-03,E05000700,percent,persons,1.1
2016-03,E05000701,percent,persons,2.2
2016-03,E05000702,percent,persons,4.6
2016-03,E05000703,percent,persons,3.2
2016-03,E05000704,percent,persons,5.1
2016-03,E05000705,percent,persons,3.9
2016-03,E05000706,percent,persons,2.3
2016-03,E05000707,percent,persons,2
2016-03,E05000708,percent,persons,3
2016-03,E05000709,percent,persons,5
2016-03,E05000710,percent,persons,3.9
2016-03,E05000711,percent,persons,3.5
2016-03,E05000712,percent,persons,2.9
2016-03,E05000713,percent,persons,2.4
2016-03,E05000714,percent,persons,3
2016-03,E05000715,percent,persons,3.8
2016-03,E05000716,percent,persons,3
2016-03,E05000717,percent,persons,1.6
2016-03,E05000718,percent,persons,4.1
2016-03,E05000719,percent,persons,5.3
2016-03,E05000720,percent,persons,2.3
2016-03,E05000721,percent,persons,2.2
2016-03,E05000722,percent,persons,2.7
2016-03,E05000723,percent,persons,6.7
2016-03,E05000724,percent,persons,2
2016-03,E05000725,percent,persons,2.4
2016-03,E05000726,percent,persons,2.8
2016-03,E05000727,percent,persons,3.5
2016-03,E05000728,percent,persons,3.3
2016-03,E05000729,percent,persons,1.7
2016-03,E05000730,percent,persons,2.1
2016-03,E05000731,percent,persons,1
2016-03,E05000732,percent,persons,0.9
2016-03,E05000733,percent,persons,1.4
2016-03,E05000734,percent,persons,3.4
2016-03,E05000735,percent,persons,4.8
2016-03,E05000736,percent,persons,2.4
2016-03,E05000737,percent,persons,3.9
2016-03,E05000738,percent,persons,4.6
2016-03,E05000739,percent,persons,4.1
2016-03,E05000740,percent,persons,1.9
2016-03,E05000741,percent,persons,2.6
2016-03,E05000742,percent,persons,6.3
2016-03,E05000743,percent,persons,3
2016-03,E05000744,percent,persons,1.8
2016-03,E05000745,percent,persons,3.4
2016-03,E05000746,percent,persons,3.8
2016-03,E05000747,percent,persons,1.6
2016-03,E05000748,percent,persons,4.6
2016-03,E05000749,percent,persons,1.3
2016-03,E05000750,percent,persons,0.7
2016-03,E05000751,percent,persons,3.4
2016-03,E05000752,percent,persons,2.7
2016-03,E05000753,percent,persons,4.1
2016-03,E05000754,percent,persons,2.1
2016-03,E05000755,percent,persons,3.1
2016-03,E05000756,percent,persons,1.1
2016-03,E05000757,percent,persons,3.6
2016-03,E05000758,percent,persons,3.7
2016-03,E05000759,percent,persons,3.1
2016-03,E05000760,percent,persons,0.8
2016-03,E05000761,percent,persons,5.7
2016-03,E05000762,percent,persons,2.2
2016-03,E05000763,percent,persons,1.5
2016-03,E05000764,percent,persons,2.1
2016-03,E05000765,percent,persons,2
2016-03,E05000766,percent,persons,3.3
2016-03,E05000767,percent,persons,2.2
2016-03,E05000768,percent,persons,4.1
2016-03,E05000769,percent,persons,5.4
2016-03,E05000770,percent,persons,1.9
2016-03,E05000771,percent,persons,2.4
2016-03,E05000772,percent,persons,2.7
2016-03,E05000773,percent,persons,2.1
2016-03,E05000774,percent,persons,4.6
2016-03,E05000775,percent,persons,2.2
2016-03,E05000776,percent,persons,3.3
2016-03,E05000777,percent,persons,3.5
2016-03,E05000778,percent,persons,0.8
2016-03,E05000779,percent,persons,1.1
2016-03,E05000780,percent,persons,0.5
2016-03,E05000781,percent,persons,1.7
2016-03,E05000782,percent,persons,2.3
2016-03,E05000783,percent,persons,6.1
2016-03,E05000784,percent,persons,1.2
2016-03,E05000785,percent,persons,1.6
2016-03,E05000786,percent,persons,1
2016-03,E05000787,percent,persons,2.9
2016-03,E05000788,percent,persons,2.6
2016-03,E05000789,percent,persons,1.5
2016-03,E05000790,percent,persons,1.3
2016-03,E05000791,percent,persons,1.6
2016-03,E05000792,percent,persons,1.6
2016-03,E05000793,percent,persons,2.2
2016-03,E05000794,percent,persons,0.8
2016-03,E05000795,percent,persons,1.5
2016-03,E05000796,percent,persons,2.1
2016-03,E05000797,percent,persons,2.6
2016-03,E05000798,percent,persons,2.2
2016-03,E05000799,percent,persons,0.7
2016-03,E05000800,percent,persons,2.9
2016-03,E05000801,percent,persons,3.1
2016-03,E05000802,percent,persons,2.3
2016-03,E05000803,percent,persons,2
2016-03,E05000804,percent,persons,2.5
2016-03,E05000805,percent,persons,3.4
2016-03,E05000806,percent,persons,1.5
2016-03,E05000807,percent,persons,2.3
2016-03,E05000808,percent,persons,2.2
2016-03,E05000809,percent,persons,3
2016-03,E05000810,percent,persons,2.6
2016-03,E05000811,percent,persons,3.3
2016-03,E05000812,percent,persons,3.1
2016-03,E05000813,percent,persons,2
2016-03,E05000814,percent,persons,2.6
2016-03,E05000815,percent,persons,2.3
2016-03,E05000816,percent,persons,4.8
2016-03,E05000817,percent,persons,3.3
2016-03,E05000818,percent,persons,2.7
2016-03,E05000819,percent,persons,1.1
2016-03,E05000820,percent,persons,0.9
2016-03,E05000821,percent,persons,1
2016-03,E05000822,percent,persons,1.1
2016-03,E05000823,percent,persons,0.8
2016-03,E05000824,percent,persons,3.8
2016-03,E05000825,percent,persons,3.6
2016-03,E05000826,percent,persons,1.3
2016-03,E05000827,percent,persons,1.5
2016-03,E05000828,percent,persons,1
2016-03,E05000829,percent,persons,3
2016-03,E05000830,percent,persons,0.7
2016-03,E05000831,percent,persons,0.6
2016-03,E05000832,percent,persons,2.7
2016-03,E05000833,percent,persons,1.2
2016-03,E05000834,percent,persons,2.1
2016-03,E05000835,percent,persons,1.8
2016-03,E05000836,percent,persons,2.6
2016-03,E05000837,percent,persons,0.6
2016-03,E05000838,percent,persons,1.3
2016-03,E05000839,percent,persons,1.9
2016-03,E05000840,percent,persons,3.1
2016-03,E05000841,percent,persons,1.9
2016-03,E05000842,percent,persons,2
2016-03,E05000843,percent,persons,1.4
2016-03,E05000844,percent,persons,2.4
2016-03,E05000845,percent,persons,3.6
2016-03,E05000846,percent,persons,2.4
2016-03,E05000847,percent,persons,3.6
2016-03,E05000848,percent,persons,2.2
2016-03,E05000849,percent,persons,3.1
2016-03,E05000850,percent,persons,1.9
2016-03,E05000851,percent,persons,3.8
2016-03,E05000852,percent,persons,3.4
2016-03,E05000853,percent,persons,2.7
2016-03,E05000854,percent,persons,4
2016-03,E05000855,percent,persons,1
2016-03,E05000856,percent,persons,1.3
2016-03,E05000857,percent,persons,4.5
2016-03,E05000858,percent,persons,1.3
2016-03,E05000859,percent,persons,1.5
2016-03,E05000860,percent,persons,2.3
2016-03,E05000861,percent,persons,3.3
2016-03,E05000862,percent,persons,2.8
2016-03,E05000863,percent,persons,1
2016-03,E05000864,percent,persons,3
2016-03,E08000001,percent,persons,3.1
2016-03,E08000002,percent,persons,2.5
2016-03,E08000003,percent,persons,2.8
2016-03,E08000004,percent,persons,3.1
2016-03,E08000005,percent,persons,3
2016-03,E08000006,percent,persons,2.9
2016-03,E08000007,percent,persons,2
2016-03,E08000008,percent,persons,2.8
2016-03,E08000009,percent,persons,1.7
2016-03,E08000010,percent,persons,2.6
2016-03,E47000001,percent,persons,2.7
2016-04,E05000650,percent,persons,1.7
2016-04,E05000651,percent,persons,2.4
2016-04,E05000652,percent,persons,4.5
2016-04,E05000653,percent,persons,0.7
2016-04,E05000654,percent,persons,4
2016-04,E05000655,percent,persons,4.7
2016-04,E05000656,percent,persons,4.7
2016-04,E05000657,percent,persons,6.8
2016-04,E05000658,percent,persons,3.4
2016-04,E05000659,percent,persons,0.8
2016-04,E05000660,percent,persons,1.6
2016-04,E05000661,percent,persons,1.7
2016-04,E05000662,percent,persons,2.5
2016-04,E05000663,percent,persons,2.3
2016-04,E05000664,percent,persons,2.2
2016-04,E05000665,percent,persons,4.7
2016-04,E05000666,percent,persons,2.9
2016-04,E05000667,percent,persons,4.6
2016-04,E05000668,percent,persons,1.2
2016-04,E05000669,percent,persons,2.1
2016-04,E05000670,percent,persons,3.3
2016-04,E05000671,percent,persons,1.8
2016-04,E05000672,percent,persons,4.5
2016-04,E05000673,percent,persons,2.2
2016-04,E05000674,percent,persons,1.8
2016-04,E05000675,percent,persons,4.8
2016-04,E05000676,percent,persons,1.2
2016-04,E05000677,percent,persons,1.4
2016-04,E05000678,percent,persons,3.2
2016-04,E05000679,percent,persons,2.4
2016-04,E05000680,percent,persons,3.1
2016-04,E05000681,percent,persons,1.4
2016-04,E05000682,percent,persons,3.1
2016-04,E05000683,percent,persons,2.7
2016-04,E05000684,percent,persons,1.9
2016-04,E05000685,percent,persons,1.1
2016-04,E05000686,percent,persons,1.9
2016-04,E05000687,percent,persons,2.4
2016-04,E05000688,percent,persons,3.3
2016-04,E05000689,percent,persons,3.3
2016-04,E05000690,percent,persons,3.1
2016-04,E05000691,percent,persons,2.6
2016-04,E05000692,percent,persons,2.9
2016-04,E05000693,percent,persons,3.9
2016-04,E05000694,percent,persons,2.8
2016-04,E05000695,percent,persons,1.4
2016-04,E05000696,percent,persons,1.9
2016-04,E05000697,percent,persons,0.3
2016-04,E05000698,percent,persons,3.6
2016-04,E05000699,percent,persons,1.4
2016-04,E05000700,percent,persons,1.1
2016-04,E05000701,percent,persons,2.1
2016-04,E05000702,percent,persons,4.4
2016-04,E05000703,percent,persons,3.2
2016-04,E05000704,percent,persons,5.3
2016-04,E05000705,percent,persons,3.7
2016-04,E05000706,percent,persons,2.4
2016-04,E05000707,percent,persons,2
2016-04,E05000708,percent,persons,2.9
2016-04,E05000709,percent,persons,4.8
2016-04,E05000710,percent,persons,3.8
